user_id,ab_group,ts,pdate
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-03 08:29:07.039961,2023-05-03
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-03 08:29:12.727441,2023-05-03
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-03 08:30:02.201707,2023-05-03
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-03 08:32:01.274429,2023-05-03
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-03 08:32:48.969700,2023-05-03
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-04 18:43:16.262297,2023-05-04
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-04 18:48:01.348869,2023-05-04
rBQjO2QhyL+mrgAlBbgzAg==,B,2023-05-04 18:49:43.469119,2023-05-04
rBQjOGMMvlkYAwAgEUuhAg==,B,2023-05-02 09:12:59.306107,2023-05-02
rBQjOGMMvlkYAwAgEUuhAg==,B,2023-05-02 09:20:47.802948,2023-05-02
rBQjOGMMvlkYAwAgEUuhAg==,B,2023-05-02 09:25:35.296503,2023-05-02
rBQjOGMMvlkYAwAgEUuhAg==,B,2023-05-02 09:31:12.837574,2023-05-02
rBQjOGMMvlkYAwAgEUuhAg==,B,2023-05-02 09:35:16.761014,2023-05-02
rBQjOGMMvlkYAwAgEUuhAg==,B,2023-05-02 09:40:25.373076,2023-05-02
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 17:43:48.868808,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 17:44:24.900210,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 17:56:43.728023,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 17:57:47.225965,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:00:00.157261,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:01:49.995410,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:02:33.311419,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:04:10.844706,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:04:31.669204,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:05:01.040499,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:05:28.590908,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:05:42.257549,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:06:41.200553,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:07:07.883345,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:07:42.890927,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:08:09.688711,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:09:07.668914,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:09:17.961955,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:09:28.615128,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:09:46.678633,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:14:59.562331,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:15:28.297442,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:15:54.784516,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:17:10.276841,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:19:39.955365,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:20:07.209649,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:21:28.320470,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:22:02.264103,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:23:03.370880,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:23:37.897694,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:23:56.893224,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:24:35.685338,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:25:13.196814,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:26:25.313215,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:27:30.527316,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:28:06.798339,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:28:40.124982,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:29:09.444780,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-03 18:34:44.676965,2023-05-03
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:19:24.183644,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:24:57.028180,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:25:36.465571,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:26:34.894263,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:27:41.090100,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:29:03.169952,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:30:51.489471,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:33:40.914309,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:34:50.438258,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:35:19.163900,2023-05-06
rBQjOWQh0FqCpAAeGdPkAg==,B,2023-05-06 16:51:42.717988,2023-05-06
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:12:49.478525,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:33:07.944345,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:33:24.250295,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:34:12.693171,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:34:25.055900,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:34:47.719275,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:35:13.873687,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:44:02.310029,2023-05-02
rBQjOWQhV82CpwAfGIWiAg==,B,2023-05-02 09:44:16.847039,2023-05-02
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:18:26.612123,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:20:10.419243,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:20:49.149986,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:21:31.802694,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:21:58.596964,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:22:45.107426,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:24:17.915623,2023-05-01
rBQjOmIS3WR2TgAgP68SAg==,B,2023-05-01 09:24:42.405354,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:00:12.055763,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:02:09.692196,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:04:09.287047,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:05:55.278040,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:07:50.139584,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:08:23.115033,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:10:48.184277,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:12:12.741511,2023-05-01
rBQjOmJ+PcLBPQAiEN2AAg==,B,2023-05-01 17:12:25.216001,2023-05-01
rBQjPGIGSzMY4wAhBIoOAg==,B,2023-05-03 14:54:49.939456,2023-05-03
rBQjPGIGSzMY4wAhBIoOAg==,B,2023-05-03 15:00:37.860243,2023-05-03
rBQjPGQZXueuMAAfBhvtAg==,B,2023-05-03 11:49:00.698020,2023-05-03
rBQjPGQZXueuMAAfBhvtAg==,B,2023-05-03 12:02:09.949044,2023-05-03
rBQjPGQZXueuMAAfBhvtAg==,B,2023-05-03 12:02:42.626570,2023-05-03
rBQjPGQZXueuMAAfBhvtAg==,B,2023-05-03 12:12:18.958528,2023-05-03
rBQjPGQbDXyuMAAfCjdeAg==,B,2023-05-02 13:40:49.220363,2023-05-02
rBQjPGQbDXyuMAAfCjdeAg==,B,2023-05-02 13:41:04.882690,2023-05-02
rBQjPGQbDXyuMAAfCjdeAg==,B,2023-05-02 13:49:30.246274,2023-05-02
rBQjPGQbDXyuMAAfCjdeAg==,B,2023-05-02 13:49:44.145413,2023-05-02
rBQjPGQbDXyuMAAfCjdeAg==,B,2023-05-02 13:52:20.835742,2023-05-02
rBQjPGQefdquMAAfEiE2Ag==,B,2023-05-02 10:27:41.031391,2023-05-02
rBQjPGQefdquMAAfEiE2Ag==,B,2023-05-02 10:29:49.316867,2023-05-02
rBQjPGQefdquMAAfEiE2Ag==,B,2023-05-02 10:50:42.453712,2023-05-02
rBQjPGQefdquMAAfEiE2Ag==,B,2023-05-02 11:16:43.248313,2023-05-02
rBQjPGQefdquMAAfEiE2Ag==,B,2023-05-02 11:17:22.212004,2023-05-02
rBQjPGQefdquMAAfEiE2Ag==,B,2023-05-02 11:19:01.758498,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:01:27.688116,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:06:14.922582,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:06:28.149384,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:07:30.704276,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:09:28.939402,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:11:22.557481,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:12:58.253165,2023-05-02
rBQjQ2JhLzYqqgAgStw3Ag==,B,2023-05-02 11:16:28.642674,2023-05-02
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:36:15.613543,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:36:45.675944,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:38:19.118748,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:40:06.553287,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:48:00.207859,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:48:32.305157,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:48:34.606005,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:49:09.186097,2023-05-03
rBQjQWGdxtFvTwAhB5xQAg==,B,2023-05-03 12:50:37.328354,2023-05-03
rBQjRWJQO8OtIgAgBcjSAg==,B,2023-05-02 11:16:52.623536,2023-05-02
rBQjRWJQO8OtIgAgBcjSAg==,B,2023-05-02 11:20:38.702522,2023-05-02
rBQjRWJQO8OtIgAgBcjSAg==,B,2023-05-02 11:22:03.810056,2023-05-02
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 12:27:07.403700,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 12:27:32.341150,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 12:28:36.344443,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 12:37:22.655640,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 13:37:26.866292,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 13:41:50.825199,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 13:57:22.301554,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 13:58:45.997678,2023-05-03
rBQjT2KXG2STJQAhE669Ag==,B,2023-05-03 13:59:58.267992,2023-05-03
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 15:49:18.337368,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:03:48.456162,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:04:07.889615,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:04:18.775175,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:04:48.943917,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:05:03.534352,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:05:32.589681,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:05:42.733998,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:10:19.743944,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:10:30.777543,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:11:56.574837,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:14:11.619497,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:14:25.895005,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:21:34.990868,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:24:53.523158,2023-05-01
rBQjT2KYpP2TOgAiImDcAg==,B,2023-05-01 16:25:32.557377,2023-05-01
rBQjT2QT2epCuQAgC0s6Ag==,B,2023-05-03 04:27:55.018720,2023-05-03
rBQjT2QT2epCuQAgC0s6Ag==,B,2023-05-03 04:31:54.679356,2023-05-03
rBQjT2QT2epCuQAgC0s6Ag==,B,2023-05-03 04:50:33.786519,2023-05-03
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:07:47.826284,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:08:50.697168,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:08:59.341371,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:09:18.518231,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:09:52.360380,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:10:47.045190,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:15:28.497243,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:17:00.453174,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:17:54.192107,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:18:06.078151,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:18:28.281219,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:19:07.370754,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:20:13.285659,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:20:40.931288,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:21:18.838261,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:21:41.210951,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:22:13.146646,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:24:12.424206,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:29:01.015909,2023-05-01
rBQjT2QTLA1CuQAgCd7FAg==,B,2023-05-01 09:29:36.904132,2023-05-01
rBQjT2QjEucYMAAfBIVrAg==,B,2023-05-02 17:59:22.304324,2023-05-02
rBQjT2QjEucYMAAfBIVrAg==,B,2023-05-02 17:59:52.038313,2023-05-02
rBQjT2QjEucYMAAfBIVrAg==,B,2023-05-02 18:00:28.086855,2023-05-02
rBQjT2QjEucYMAAfBIVrAg==,B,2023-05-02 18:04:55.336157,2023-05-02
rBQjT2QjEucYMAAfBIVrAg==,B,2023-05-02 18:06:01.438193,2023-05-02
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:07:54.969524,2023-05-01
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:37:51.178099,2023-05-01
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:40:05.715613,2023-05-01
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:40:33.324696,2023-05-01
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:44:02.607621,2023-05-01
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:44:37.007665,2023-05-01
rBQjU2QQdXq9gQAfAzMjAg==,B,2023-05-01 06:49:07.645106,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:07:05.842523,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:08:43.006841,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:09:49.748389,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:10:15.753751,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:10:41.212709,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:11:34.910456,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:12:01.025708,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:13:51.133253,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:14:15.115280,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:14:27.942510,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:15:02.375528,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:15:46.750556,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:16:29.665014,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:16:54.711456,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:17:40.528561,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:20:09.382052,2023-05-01
rBQjU2QS6MS9igAeCQ0GAg==,B,2023-05-01 10:20:36.436901,2023-05-01
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:49:30.580742,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:50:10.947543,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:50:56.498120,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:51:47.820089,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:52:43.503414,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:53:21.759561,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:54:10.599479,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:54:24.043483,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:54:40.756497,2023-05-03
rBQjU2Qj3Spl7AAeBjRMAg==,B,2023-05-03 16:56:03.189769,2023-05-03
rBQjUGKVFgegSgAhBo4hAg==,B,2023-05-03 11:31:33.692434,2023-05-03
rBQjUGKVFgegSgAhBo4hAg==,B,2023-05-03 11:32:12.392084,2023-05-03
rBQjUGKVFgegSgAhBo4hAg==,B,2023-05-03 11:32:45.732909,2023-05-03
rBQjUGKVFgegSgAhBo4hAg==,B,2023-05-03 11:37:00.262071,2023-05-03
rBQjUGKXv6+gXwAgGOFoAg==,B,2023-05-02 09:33:51.828701,2023-05-02
rBQjUGKXv6+gXwAgGOFoAg==,B,2023-05-02 09:47:25.091985,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-01 14:20:50.489934,2023-05-01
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-01 14:39:02.044325,2023-05-01
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:05:04.180432,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:08:14.273587,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:09:59.228975,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:10:57.040490,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:12:33.803910,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:45:29.464588,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:45:59.885637,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:48:38.342001,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:50:51.865347,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:51:53.907740,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 14:56:21.018226,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:05:26.460002,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:06:53.926233,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:13:21.909639,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:15:10.459444,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:18:13.161228,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:25:03.355565,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:30:22.249054,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:32:04.168835,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:42:08.172404,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:43:26.644892,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:43:59.639560,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:45:47.562916,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 15:58:22.913013,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:02:35.113999,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:04:42.375728,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:09:14.570566,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:12:44.222354,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:14:37.484370,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:20:29.647833,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:21:08.715035,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:24:42.175786,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:26:07.731498,2023-05-02
rBQjUGQR4uCGKQAfBrb0Ag==,B,2023-05-02 16:28:42.593021,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:09:33.584391,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:17:01.795311,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:17:24.483693,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:18:47.282033,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:20:31.105984,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:26:18.165321,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 05:26:37.956304,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 09:22:34.354449,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 09:23:41.679861,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 09:27:48.892380,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 09:30:56.036783,2023-05-02
rBQjUmP0UnYhWAAeBQgYAg==,B,2023-05-02 09:32:42.178226,2023-05-02
rBQjVGQQvIp5TAAfA/J8Ag==,B,2023-05-01 17:31:59.466399,2023-05-01
rBQjVGQQvIp5TAAfA/J8Ag==,B,2023-05-01 17:35:18.060664,2023-05-01
rBQjVGQQvIp5TAAfA/J8Ag==,B,2023-05-01 17:36:03.163464,2023-05-01
rBQjVGQQvIp5TAAfA/J8Ag==,B,2023-05-01 17:39:36.338681,2023-05-01
rBQjVWPzP11lhAAfA6ZIAg==,B,2023-05-02 07:26:39.968329,2023-05-02
rBQjVWPzP11lhAAfA6ZIAg==,B,2023-05-02 07:44:21.262111,2023-05-02
rBQjVWPzP11lhAAfA6ZIAg==,B,2023-05-02 07:45:22.636165,2023-05-02
rBQjVWPzcGZllgAeBC5QAg==,B,2023-05-03 20:44:45.826951,2023-05-03
rBQjVWPzcGZllgAeBC5QAg==,B,2023-05-03 20:49:23.494257,2023-05-03
rBQjVWPzcGZllgAeBC5QAg==,B,2023-05-03 20:50:54.623993,2023-05-03
rBQjVWQRv5AoWQAfBlC6Ag==,B,2023-05-03 23:10:59.032805,2023-05-03
rBQjVWQRv5AoWQAfBlC6Ag==,B,2023-05-03 23:14:34.785487,2023-05-03
rBQjVWQRv5AoWQAfBlC6Ag==,B,2023-05-03 23:16:23.360451,2023-05-03
rBQjVmGopgl1EgAhCg5jAg==,B,2023-05-03 09:36:45.610777,2023-05-03
rBQjVmGopgl1EgAhCg5jAg==,B,2023-05-03 09:44:56.218684,2023-05-03
rBQjW2MjcE7BnwAhCeTYAg==,B,2023-05-01 22:23:46.430517,2023-05-01
rBQjW2MjcE7BnwAhCeTYAg==,B,2023-05-01 22:24:55.924883,2023-05-01
